===============================
1204,-708,-15864,15925.3689439
1200,-668,-16004,16062.8216699
1212,-688,-15960,16020.7330669
1268,-680,-15940,16004.8062781
1248,-716,-16196,16259.7840084
1180,-736,-16108,16167.9237999
1080,-704,-16080,16131.5968211
1168,-776,-15256,15320.311224
1192,-796,-15820,15884.800282
1228,-696,-16136,16197.6200721
1220,-692,-15868,15929.8677961
1224,-684,-15916,15977.6433807
1208,-644,-16076,16134.1803634
1232,-664,-15896,15957.4915322
1172,-676,-15824,15881.7359253
1200,-708,-15964,16024.6859564
1172,-732,-15648,15708.8927681
1200,-680,-15700,15760.4695362
1512,-748,-16564,16649.6769939
1540,-572,-17520,17596.8515366
1356,-464,-17104,17163.9403401
1292,-612,-16260,16322.726733
1272,-868,-16832,16902.2966487
1308,-724,-16528,16595.47601
1204,-720,-15740,15802.3927302
1236,-720,-16072,16135.5285008
1108,-660,-15620,15673.1510552
1272,-668,-16056,16120.1533491
1248,-656,-16112,16173.5705396
1208,-700,-15804,15865.5501008
1208,-644,-15868,15926.9401958
1260,-816,-16004,16074.2487227
1228,-664,-15968,16028.9083845
1208,-720,-15952,16013.86799
1216,-688,-15848,15909.4658616
1232,-644,-16028,16088.1740418
1252,-684,-15936,15999.7329978
1244,-728,-15912,15977.1481811
1216,-708,-15984,16045.8149061
1228,-652,-15944,16004.5063654
1212,-728,-15976,16038.438328
1192,-696,-16000,16059.4296287
1184,-688,-15960,16018.6391432
1200,-692,-15944,16004.0619844
1196,-720,-16008,16068.7547744
1228,-688,-15960,16021.9514417
1204,-656,-15976,16034.7288097
1200,-692,-15920,15980.1521895
1220,-732,-15996,16059.1481717
1172,-720,-15880,15939.4599658
1224,-704,-15952,16014.3715456
1220,-708,-15952,16014.2426608
1196,-704,-15952,16012.2558061
1232,-668,-15984,16045.3203147
1208,-696,-15952,16012.8068745
1208,-672,-15904,15963.9614131
1224,-676,-16000,16060.9822863
1216,-712,-15912,15974.2713136
1236,-696,-15928,15991.0379901
1200,-704,-15904,15964.7371416
1220,-692,-15872,15933.8522649
1192,-680,-15896,15955.1270756
1204,-720,-15920,15981.6900233
1216,-672,-15960,16020.3570497
1180,-692,-15936,15994.6040901
1224,-712,-15880,15943.008499
1216,-720,-15872,15934.7871024
1172,-672,-15952,16009.1059088
1256,-656,-15924,15986.9211545
1212,-700,-15920,15981.406196
1208,-684,-15880,15940.562098
1224,-676,-15960,16021.1345416
1192,-704,-16000,16059.7783297
1200,-684,-15988,16047.5543308
1232,-704,-16024,16086.7030805
1200,-688,-15936,15995.9194797
1216,-688,-15952,16013.0666644
1200,-720,-15928,15989.3584612
1220,-680,-15888,15949.2740901
1220,-684,-15952,16013.1995554
1232,-736,-15976,16040.3271787
1248,-680,-15912,15975.3450041
1224,-672,-15944,16005.0272102
1220,-688,-15944,16005.4015882
1264,-680,-15904,15968.6352579
1200,-660,-15880,15938.9460128
1216,-684,-15904,15965.07839
1236,-684,-15924,15986.5358349
1212,-712,-15964,16025.7662531
1212,-712,-15920,15981.9363032
1212,-640,-15928,15986.8611053
1248,-696,-15936,15999.9379999
1236,-688,-15960,16022.5665859
1248,-692,-15896,15959.9243106
1252,-684,-15944,16007.7011466
1224,-640,-15992,16051.5369981
1200,-676,-15968,16027.2892281
1220,-696,-15984,16045.5935384
1272,-712,-15992,16058.2997855
1144,-716,-15928,15985.0735375
1216,-680,-15928,15988.8160913
1216,-736,-15888,15951.4543538
1256,-704,-15888,15953.1092894
1224,-724,-15904,15967.4533975
1236,-680,-15944,16006.2872647
1200,-692,-16008,16067.8227523
1244,-744,-15896,15961.9512592
1248,-700,-15960,16024.0164753
1172,-688,-15960,16017.7566469
1252,-640,-15872,15934.1610385
1216,-704,-15872,15934.0721725
1200,-736,-15944,16006.0248657
1208,-712,-15928,15989.6026217
1204,-660,-15912,15971.128952
1148,-696,-15928,15984.4769699
1156,-692,-15880,15937.0511702
1076,-712,-15936,15988.1461089
1624,-836,-16368,16469.5991451
1196,-640,-16320,16376.2760114
1360,-696,-16448,16518.7989878
1208,-724,-16128,16189.3737989
1292,-716,-16032,16099.9050929
1168,-656,-15920,15976.2623914
1484,-776,-16220,16306.2206535
1360,-728,-16364,16436.5470826
1216,-656,-15904,15963.9032821
1280,-736,-16120,16187.4796062
1200,-712,-15916,15977.0460349
1096,-680,-15812,15864.5189023
1220,-644,-15832,15891.9904354
1280,-720,-16056,16123.0250263
1192,-720,-15872,15932.9736082
1220,-708,-15912,15974.3985176
1244,-684,-15936,15999.1089752
1184,-720,-15920,15980.1957435
1196,-712,-15964,16024.5641438
1216,-684,-16008,16068.6830823
1264,-728,-15872,15938.885281
1224,-752,-15984,16048.4247202
1180,-748,-15792,15853.6799514
1232,-708,-15928,15991.2561108
1232,-656,-15928,15989.038245
1204,-684,-15888,15948.2292434
1240,-664,-15968,16029.8321888
1220,-696,-15864,15926.0576415
1192,-668,-15944,16002.4443133
1216,-628,-15928,15986.688963
1200,-688,-15992,16051.7104385
1192,-692,-15852,15911.8079425
1216,-712,-16020,16081.853127
1384,-740,-17928,17996.5618939
1124,-676,-16064,16117.4578641
1180,-708,-15876,15935.5276034
1268,-724,-16044,16110.3052733
1224,-736,-15980,16043.6988254
1192,-664,-15908,15966.4092394
1156,-700,-15844,15901.5304924
1220,-708,-15868,15930.5708623
1448,-808,-16244,16328.4140075
1316,-804,-16772,16842.7508442
1152,-688,-15936,15992.3901903
1232,-752,-15852,15917.5761974
1228,-648,-15852,15912.6927954
1148,-636,-15888,15942.1122816
1296,-732,-16168,16236.3685595
1244,-676,-15916,15978.8475179
1136,-692,-15536,15592.8398953
1200,-708,-16080,16140.2498122
1228,-692,-15932,15994.2324605
1164,-684,-15844,15901.4177984
1192,-680,-15652,15712.0453156
1164,-676,-15892,15948.9039122
1272,-716,-16080,16146.1153223
1176,-676,-15752,15810.2958859
1288,-724,-15540,15610.0839203
1184,-624,-16004,16059.8645075
956,-600,-15240,15281.7386445
1064,-688,-15536,15587.5827504
1072,-696,-15712,15763.9000251
1144,-672,-15508,15564.6517468
1224,-604,-16012,16070.0695705
1300,-664,-16208,16273.6031659
1176,-688,-15952,16010.0788255
1204,-632,-15660,15718.926172
1228,-648,-16052,16111.9394239
1192,-712,-15852,15912.6902817
1196,-660,-15752,15811.1201374
1228,-740,-16112,16175.664685
1236,-728,-15996,16060.1897872
1220,-656,-15852,15912.4052236
1180,-744,-15888,15949.1216059
1216,-740,-16008,16071.1642391
1196,-704,-15900,15960.4521239
1240,-684,-15904,15966.9243125
1248,-708,-15936,16000.4644933
1188,-712,-15880,15940.2850665
1236,-704,-15988,16051.151236
1184,-688,-15976,16034.5806306
1204,-712,-15976,16037.1174467
1212,-720,-16044,16105.8150989
1204,-712,-15888,15949.4546615
1164,-704,-15944,16001.926384
1216,-680,-15944,16004.7552933
1232,-696,-15952,16014.6353065
1220,-736,-15936,15999.5684942
1224,-696,-15912,15974.1771619
1200,-664,-15936,15994.9051888
1188,-696,-15920,15979.4292764
1172,-668,-15920,15977.0525442
1208,-716,-16004,16065.4889748
1244,-684,-16008,16070.8262389
1196,-708,-15936,15996.4926156
1224,-736,-15924,15987.9219413
1216,-692,-15928,15989.3309429
1216,-720,-15976,16038.3799681
1176,-672,-15896,15953.6007221
1204,-728,-16004,16065.7279947
1196,-704,-15968,16028.1956564
1260,-688,-15960,16024.4358403
1256,-752,-15976,16042.9304056
1180,-692,-15992,16050.3996212
1200,-712,-15920,15981.0307552
1240,-704,-15952,16015.6023927
1248,-716,-15952,16016.7557264
1192,-696,-15984,16043.4888974
1176,-720,-15936,15995.5453799
1260,-664,-16016,16079.2024678
1196,-684,-16008,16067.1819558
1228,-660,-15944,16004.8342697
1280,-696,-16012,16078.1516351
1200,-688,-15972,16031.7849287
1236,-692,-15880,15943.0536598
1240,-704,-15944,16007.6341787
1264,-676,-15968,16032.2080825
1212,-680,-15968,16028.3613635
1236,-696,-15888,15951.196068
1228,-664,-15976,16036.8780004
1252,-724,-15920,15985.5584826
1224,-684,-15936,15997.5663149
1248,-728,-15920,15985.4273637
1200,-680,-15936,15995.5773888
1164,-712,-15848,15906.632076
1200,-700,-15928,15988.4703458
1224,-728,-15944,16007.4762533
1248,-684,-15936,15999.4204895
1236,-760,-15912,15978.0173989
1224,-672,-15972,16032.9206322
1220,-736,-15968,16031.441607
1168,-656,-15956,16012.1358975
1232,-692,-15920,15982.5870246
1208,-672,-15888,15948.0215701
1192,-640,-15952,16009.2713138
1236,-684,-15840,15902.8661568
1216,-696,-15964,16025.3663921
1232,-672,-16036,16097.2887158
1240,-720,-15880,15944.604103
1200,-660,-15928,15986.7690294
1220,-660,-15928,15988.2827095
1196,-720,-15920,15981.0893246
1244,-716,-15960,16024.4123761
1200,-656,-15956,16014.5019279
1180,-656,-15952,16009.0299519
1244,-676,-16036,16098.3790488
1208,-728,-15936,15998.2919088
1204,-684,-15968,16027.9286247
1168,-672,-15984,16040.7002341
1208,-752,-15960,16023.3070245
1228,-760,-15984,16049.1071403
1232,-692,-15904,15966.6497425
1192,-680,-15988,16046.7880898
1200,-696,-15968,16028.1452452
1200,-700,-15980,16040.2743119
1224,-688,-15972,16033.5992216
1212,-696,-15912,15973.262159
1244,-684,-15952,16015.0459256
1216,-676,-15976,16036.4649471
1256,-712,-15944,16009.2353346
1280,-712,-15896,15963.3379968
1252,-692,-15988,16051.8694238
1248,-692,-15904,15967.8922842
1232,-692,-15904,15966.6497425
1204,-716,-15944,16005.4180826
1244,-720,-15864,15928.9808839
1216,-692,-15960,16021.2084438
1196,-668,-15928,15986.8015563
1244,-736,-15968,16033.2858766
1200,-712,-15888,15949.1532064
1248,-680,-15968,16031.1237285
1256,-668,-15920,15983.4339239
1216,-644,-15944,16003.2661666
1236,-728,-15976,16040.2698232
1212,-712,-15968,16029.7508402
1216,-700,-15936,15997.6483272
1200,-720,-15992,16053.1138412
1188,-712,-15936,15996.0740183
1220,-700,-15952,16013.89097
1252,-692,-15968,16031.9491017
1200,-784,-15976,16040.1755601
1184,-760,-15860,15922.281746
1200,-608,-16028,16084.3541369
1196,-720,-15972,16032.8911928
1200,-728,-15896,15957.844466
1204,-676,-15936,15995.7084244
1188,-712,-15936,15996.0740183
1228,-648,-15968,16028.2535543
1272,-696,-15984,16049.6310238
1176,-712,-15952,16011.1281301
1200,-684,-16020,16079.435811
1204,-744,-15816,15879.2004837
1252,-676,-16008,16071.1089848
1152,-704,-15928,15985.1150762
1144,-680,-15824,15879.8649868
1232,-676,-15948,16009.7940024
1176,-696,-15888,15946.6590858
1244,-720,-15960,16024.5916017
1244,-660,-16012,16073.8072652
1244,-692,-15988,16051.2474282
1212,-716,-16036,16097.6674087
1204,-704,-15944,16004.885754
1228,-696,-15928,15990.421633
1224,-628,-16012,16070.9895153
1164,-704,-15948,16005.9119078
1256,-676,-16092,16155.0913337
1208,-704,-15964,16025.1107952
1192,-704,-15904,15964.1378095
1216,-712,-15920,15982.2401434
1196,-696,-15920,15980.0260325
1228,-640,-15948,16008.0069965
1264,-728,-16056,16122.1219447
1172,-712,-15848,15907.219493
1204,-712,-15956,16017.1937617
1152,-684,-15988,16044.0363999
1208,-688,-15856,15916.8258142
1240,-664,-15936,15997.9558694
1224,-704,-15920,15982.4964258
1188,-716,-15896,15956.4036048
1220,-676,-15912,15973.0122394
1228,-696,-15968,16030.2658743
1236,-664,-16156,16216.8100439
1184,-772,-15704,15767.4809656
1120,-772,-15472,15531.6827163
1496,-692,-16276,16359.2498606
932,-736,-16784,16825.9613693
1196,-624,-15956,16012.9237805
1496,-444,-16092,16167.4863847
848,-1024,-16368,16421.9092678
1068,-748,-15196,15251.8373975
1344,-868,-16276,16354.4469793
1288,-728,-15856,15924.8756353
1324,-652,-16196,16263.1022871
1152,-760,-15884,15943.8439531
1212,-728,-15736,15799.3868235
1232,-664,-16028,16088.9870408
1216,-700,-16000,16061.4026785
1244,-692,-15856,15919.7718577
1196,-668,-15872,15931.0082543
1228,-736,-15996,16059.9407222
1220,-712,-15912,15974.5763011
1212,-696,-15976,16037.0176779
1232,-692,-15968,16030.3996207
1212,-720,-15912,15974.3259013
1240,-700,-15864,15927.7774972
1236,-720,-15988,16051.8609513
1208,-700,-15936,15997.0422266
1196,-660,-16000,16058.2071228
1196,-672,-15896,15955.0874645
1180,-660,-15928,15985.280229
1212,-648,-15920,15979.2129969
1216,-680,-16004,16064.5283778
1176,-696,-15896,15954.6296729
1228,-720,-16028,16091.0897083
1272,-680,-15824,15889.5991139
1256,-692,-15896,15960.5518702
1196,-728,-15944,16005.3596023
1232,-648,-15928,15988.7120182
1200,-692,-15940,16000.0769998
