===============================
396,-912,-15388,15420.0876781
564,-872,-15984,16017.7007089
792,-1008,-16188,16238.6782713
588,-744,-15528,15556.9297742
552,-1044,-16064,16107.3503718
608,-964,-16152,16192.1605723
700,-864,-16112,16150.3263125
592,-808,-15596,15628.1330939
636,-732,-14908,14939.5041417
668,-1000,-15728,15773.9090906
884,-780,-16048,16091.2448244
520,-956,-15636,15673.8263356
636,-724,-20380,20402.7711843
576,-1800,-32768,32822.4557277
332,-1020,-18692,18722.7532163
796,-1084,-13632,13698.1785651
568,-900,-15688,15724.0569829
560,-968,-16400,16438.0845599
552,-860,-15892,15924.8223852
592,-764,-15460,15490.1826974
588,-980,-16204,16244.2531376
536,-1116,-15816,15864.3817402
572,-824,-15376,15408.6837855
700,-956,-15440,15485.3975086
596,-880,-15920,15955.4384459
732,-832,-15580,15619.3613186
652,-848,-16284,16319.095073
628,-1008,-16188,16231.5061532
680,-1012,-16152,16197.9519693
592,-852,-16524,16556.5378023
504,-972,-16384,16420.5437182
596,-1096,-15976,16024.637531
596,-724,-17800,17824.6849061
572,-808,-16020,16050.559118
700,-984,-16164,16209.045376
624,-980,-15936,15978.2937762
620,-1012,-15812,15856.477793
632,-984,-15656,15699.6183393
552,-792,-15720,15749.6148524
616,-916,-15340,15379.665536
552,-852,-16276,16307.6296254
500,-1016,-16140,16179.6741624
648,-776,-16004,16035.9002242
728,-892,-15916,15957.5907956
536,-848,-15680,15712.059063
604,-960,-15876,15916.4629237
528,-892,-16552,16584.4249825
624,-900,-15796,15833.9190348
552,-984,-15560,15600.8512588
588,-848,-15744,15777.7813396
552,-1220,-15848,15904.471321
516,-816,-16292,16320.5813622
332,-880,-16112,16139.4289862
676,-1056,-16008,16057.0288659
668,-1000,-16128,16172.7736644
672,-768,-15744,15777.0385054
544,-924,-15456,15493.1484212
632,-1060,-15828,15876.0388007
588,-960,-15672,15712.3813599
660,-824,-15776,15811.2855897
532,-848,-15740,15771.8016726
608,-916,-15956,15993.831811
676,-944,-15956,15998.1888975
572,-916,-16388,16423.5435884
676,-792,-15676,15710.5447391
572,-948,-16392,16429.3503219
684,-928,-16224,16264.9075005
664,-984,-15708,15752.7907369
624,-1020,-15552,15597.8998586
656,-768,-16328,16359.2097609
500,-908,-15636,15670.3209922
708,-1000,-15764,15811.545149
572,-1100,-15728,15776.7920694
628,-924,-16016,16054.9187478
580,-868,-15924,15958.1828539
764,-1104,-16220,16275.4696399
736,-908,-15660,15703.5588323
616,-900,-16008,16045.1089121
676,-1036,-16060,16107.5718841
684,-848,-16212,16248.5662137
696,-964,-15540,15585.4198532
540,-792,-15728,15757.1840124
612,-952,-15648,15688.8735096
688,-956,-15720,15764.0629281
744,-892,-15596,15639.1948642
548,-848,-15516,15548.8155176
704,-1008,-15688,15736.1057444
496,-564,-16244,16261.3544331
620,-956,-15844,15884.919641
