===============================
584,-996,-15888,15929.8969237
588,-980,-16012,16052.7345957
544,-1024,-15936,15978.1290519
580,-1004,-15984,16025.9998752
564,-988,-15840,15880.8009874
596,-1048,-15968,16013.4488478
540,-1036,-15952,15994.7241302
604,-1032,-16012,16056.586935
596,-992,-15952,15993.9233461
604,-1044,-15936,15981.5783951
572,-1056,-15920,15965.2347305
484,-932,-16060,16094.299612
588,-968,-15712,15752.7683916
752,-948,-15768,15814.3615742
632,-880,-15976,16012.6949637
1176,-648,-17464,17515.5409851
308,-1580,-12600,12702.4117395
760,-492,-14512,14540.2134785
480,-1172,-16596,16644.2542639
12,-380,-15636,15640.621471
620,-1516,-16012,16095.5521806
680,-1068,-15732,15782.865646
504,-640,-15256,15277.7338634
456,-1280,-16000,16057.5943404
240,-828,-15876,15899.3886675
528,-992,-15508,15548.6627078
704,-1128,-16080,16134.8814684
456,-756,-16292,16315.9043881
320,-1040,-16208,16244.48411
500,-920,-16052,16086.1152551
868,-984,-15484,15539.4960021
724,-940,-15832,15876.3975763
576,-880,-16080,16114.3593109
420,-1444,-16432,16500.6715015
576,-948,-16688,16724.8265761
576,-920,-16240,16276.2334709
776,-972,-14948,14999.6554627
688,-1376,-15924,15998.1403919
428,-1108,-16172,16215.5614149
540,-1164,-15068,15122.5368242
592,-1228,-16176,16233.3429706
612,-880,-16384,16419.0255496
488,-1160,-15252,15303.8311543
608,-976,-16412,16452.2334046
356,-1024,-15984,16020.7230798
544,-1060,-16144,16187.9051146
704,-1116,-16476,16528.752161
556,-1260,-15408,15469.4279144
608,-872,-15624,15660.122094
656,-928,-16836,16874.3123119
476,-1016,-15696,15736.0493136
616,-792,-15824,15855.7780005
592,-936,-16144,16181.9435174
592,-992,-15768,15810.2609719
504,-1116,-15876,15923.1544613
456,-1036,-15880,15920.2899471
544,-884,-15052,15087.7465514
532,-1132,-15872,15921.2069894
632,-1172,-15888,15943.6994452
580,-788,-16520,16548.9499365
484,-1116,-15588,15635.3911368
692,-1060,-16744,16791.7837051
656,-856,-16076,16112.1335645
552,-1088,-16008,16054.4234403
532,-1200,-15828,15882.3363521
476,-1104,-16456,16499.8584236
492,-988,-16228,16265.4908318
576,-976,-15920,15960.2867142
536,-1048,-15764,15807.8871453
524,-1060,-16332,16374.748853
476,-1004,-15896,15934.7860983
504,-952,-16488,16523.1493366
552,-1144,-16164,16213.8316261
492,-1108,-15680,15726.7964952
540,-984,-15352,15392.9776197
536,-860,-16308,16339.4540912
556,-960,-16472,16509.3161579
544,-996,-16424,16463.1627581
424,-1064,-15720,15761.6709774
504,-880,-16688,16718.7846448
484,-1064,-15848,15891.0495563
556,-1128,-16368,16416.2402517
568,-1028,-15632,15676.0591987
524,-944,-16012,16048.3599162
628,-1036,-16040,16085.685562
532,-1048,-16064,16106.937139
560,-864,-15912,15945.2764165
468,-1152,-16280,16327.4164521
588,-1032,-16228,16271.4090355
416,-884,-15952,15981.8902512
544,-1040,-15980,16023.0439056
588,-1108,-15932,15981.3025752
484,-752,-16224,16248.6287421
524,-848,-16376,16406.3114685
500,-1020,-16092,16132.0446317
412,-1056,-15932,15972.2729754
708,-1172,-15888,15946.8928635
604,-828,-16168,16200.4513517
520,-984,-16136,16174.3362151
560,-1064,-15796,15841.6953638
440,-1120,-15804,15849.7449822
604,-956,-15988,16027.941103
620,-896,-16132,16168.7550541
556,-948,-16420,16456.7384375
600,-1036,-15588,15633.9067414
444,-1040,-16360,16399.0346057
500,-1100,-16196,16241.0103134
448,-920,-16464,16495.7691545
488,-1128,-15324,15373.2073426
728,-988,-16472,16517.6545551
632,-1104,-15876,15926.8834365
612,-1008,-15540,15584.67863
576,-1068,-15940,15986.1189787
572,-1008,-16064,16105.7549963
580,-900,-15880,15916.0547875
588,-1164,-16060,16112.8594607
468,-1052,-15720,15762.1105186
448,-1052,-16100,16140.5516634
624,-1088,-15524,15574.5849383
624,-988,-16528,16569.2577987
540,-968,-16140,16178.0166893
528,-932,-15700,15736.4992295
668,-1024,-15704,15751.5210694
588,-860,-16380,16413.0967218
476,-1088,-15688,15732.8847959
560,-984,-15876,15916.3196751
652,-856,-15368,15405.6244275
588,-1012,-15664,15707.6664085
576,-1156,-15708,15761.0080896
664,-1044,-15908,15956.0426171
580,-1100,-15996,16044.2642711
504,-896,-15264,15298.5792804
596,-928,-15904,15942.1960846
596,-1124,-15564,15615.9113727
556,-1036,-16984,17024.6494237
656,-1060,-15868,15916.8891433
480,-976,-15816,15853.3539669
640,-876,-15728,15765.3721808
560,-944,-16572,16608.308764
660,-1100,-16232,16282.6110928
540,-1088,-15688,15734.9511598
656,-1168,-15744,15800.8890889
736,-1040,-16068,16118.4341671
500,-1112,-15804,15850.9608542
644,-1116,-15984,16035.8488394
436,-976,-15468,15504.8926472
652,-1032,-15588,15635.7242237
648,-968,-16016,16058.3057637
588,-856,-15784,15818.126817
492,-1092,-16208,16252.193452
428,-1000,-15916,15953.1263394
496,-1072,-15924,15967.747994
540,-984,-16424,16462.309437
544,-1044,-15784,15827.8402822
624,-1144,-15752,15805.8095648
512,-964,-15684,15721.9367764
456,-1180,-16016,16065.8828578
588,-1036,-15848,15892.7072584
776,-884,-16220,16262.5961027
476,-992,-16016,16053.7502161
468,-1088,-15924,15967.9849699
516,-1016,-16092,16132.2960548
448,-1108,-15656,15701.5510062
480,-1060,-16016,16058.2145957
400,-1100,-16224,16266.1666043
608,-1176,-15908,15962.9916996
552,-992,-15908,15948.4554738
500,-912,-16056,16089.6513325
668,-1012,-15992,16037.9060977
700,-1032,-16400,16447.3409401
492,-1016,-15540,15580.9473396
588,-1060,-15920,15966.081047
608,-1012,-16196,16238.9723813
564,-984,-15912,15952.3696045
492,-1008,-15708,15747.996444
596,-1100,-15828,15877.36754
452,-848,-16240,16268.4052076
588,-1156,-15692,15745.5055174
616,-996,-15668,15711.7056999
516,-960,-16116,16152.8112723
604,-1060,-16320,16365.5374492
524,-892,-16108,16141.1865735
576,-996,-15424,15466.8538494
676,-1016,-16120,16166.1260666
488,-960,-15500,15537.3660573
704,-1012,-15760,15808.1422058
492,-904,-15680,15713.7417568
596,-1008,-15844,15887.2154892
588,-936,-15728,15766.7949819
516,-1044,-16124,16166.0003711
412,-1064,-15588,15629.7019805
588,-1000,-15708,15750.7780125
660,-1084,-16120,16169.8811375
576,-1028,-15984,16027.377078
480,-1004,-16020,16058.605668
640,-1108,-16004,16055.0702272
516,-996,-16068,16107.1070028
520,-1048,-15588,15631.8408385
580,-1072,-16312,16357.4731545
580,-968,-15316,15357.5154241
544,-824,-16356,16385.7757827
476,-1064,-16184,16225.9214838
588,-1112,-16028,16077.2843478
468,-1000,-16376,16413.1776326
432,-1036,-16304,16342.5926952
660,-1036,-15540,15588.4731773
568,-848,-16048,16080.423875
576,-1052,-15420,15466.5729882
652,-1056,-16236,16283.3637803
680,-944,-16428,16469.1444829
532,-1052,-15860,15903.7520101
556,-1092,-15948,15995.0087215
452,-1000,-15932,15969.7504051
516,-928,-16208,16242.7431181
544,-912,-15660,15695.9638124
492,-984,-16072,16109.609058
588,-1136,-16032,16082.9494807
668,-1044,-16104,16151.6245623
620,-1172,-15648,15704.0723381
552,-976,-15836,15875.6472624
528,-1048,-15964,16007.0729367
640,-1052,-16192,16238.7551247
596,-892,-15428,15465.2534412
608,-1132,-15704,15756.4813331
548,-1076,-15924,15969.7168416
536,-832,-15864,15894.8424339
660,-976,-15788,15831.9019704
456,-852,-15760,15789.5991083
580,-1024,-16308,16350.407946
612,-1128,-15760,15812.1639253
560,-908,-16324,16358.8214734
552,-1164,-15788,15840.4717101
628,-1076,-15928,15976.6499617
612,-1100,-15892,15941.7755598
664,-872,-16020,16057.4493616
576,-1016,-15792,15835.1285438
728,-1012,-15932,15980.6993589
436,-916,-15860,15892.4117742
396,-1196,-16536,16583.9237818
428,-948,-16144,16177.4727322
456,-1060,-16340,16380.6940024
532,-1024,-16024,16065.4964442
476,-1160,-15856,15905.4994263
604,-980,-15676,15718.2121121
492,-972,-15516,15554.1989186
624,-1064,-15956,16003.6060936
