===============================
-1500,-744,-15776,15864.6056364
-1592,-748,-15888,15985.0715357
-1548,-708,-15760,15851.661364
-1580,-752,-15816,15912.50326
-1576,-744,-15580,15677.1716837
-1492,-744,-15808,15895.6743802
-1512,-744,-15832,15921.4290816
-1500,-716,-15796,15883.2072328
-1560,-712,-15752,15845.063837
-1504,-744,-15800,15888.8499269
-1524,-760,-15856,15947.1913515
-1496,-692,-15776,15861.8742903
-1504,-744,-15816,15904.7605452
-1536,-704,-15808,15898.04315
-1508,-744,-15752,15841.499424
-1512,-720,-15848,15936.236946
-1504,-728,-15832,15919.9316581
-1456,-752,-15880,15964.3302396
-1444,-680,-15872,15952.0506519
-1536,-752,-15816,15908.1946179
-1552,-784,-15784,15879.4841226
-1580,-744,-15800,15896.2239541
-1540,-736,-15744,15836.2505663
-1624,-760,-15644,15746.4190215
-1500,-688,-15688,15774.5582506
-1572,-760,-15808,15904.1393354
-1592,-792,-15696,15796.3965511
-1572,-760,-15808,15904.1393354
-1532,-872,-15952,16049.1031525
-1520,-792,-15932,16023.9286069
-1592,-768,-15856,15954.216496
-1480,-700,-15800,15884.5963122
-1596,-688,-15720,15815.7819914
-1516,-748,-15968,16057.2346312
-1576,-760,-15792,15888.6324144
-1644,-648,-15744,15842.8588329
-1332,-644,-15800,15869.1196983
-1564,-696,-15844,15936.211846
-1508,-808,-15868,15959.9609022
-1492,-716,-15896,15981.9127766
-1428,-676,-15880,15958.4009224
-1576,-752,-15832,15928.0100452
-1524,-716,-15856,15945.1550008
-1540,-712,-15880,15970.3770776
-1464,-736,-15720,15805.1697871
-1484,-736,-15880,15966.16272
-1584,-728,-15888,15983.3533403
-1572,-760,-15712,15808.7231616
-1536,-744,-15840,15931.6801374
-1488,-748,-15792,15879.5753092
-1512,-688,-15864,15950.7361586
-1484,-792,-15856,15944.9758858
-1504,-744,-15776,15864.9843366
-1564,-704,-15888,15980.3083825
-1464,-776,-15840,15926.4268435
-1500,-816,-15776,15868.1451972
