===============================
1288,-936,-15888,15967.5791528
1260,-904,-15984,16059.049536
1256,-944,-16000,16076.9609068
1292,-964,-15920,16001.4049383
1288,-904,-15880,15957.7742809
1272,-936,-15904,15982.2181189
1244,-920,-15968,16042.7852943
1272,-912,-16000,16076.37173
1264,-928,-15896,15973.1554804
1280,-944,-15968,16047.0109366
1236,-896,-16012,16084.6092896
1240,-912,-15944,16018.1297285
1272,-964,-15944,16023.6829724
1312,-928,-15960,16040.702229
1248,-912,-15960,16034.6764233
1228,-928,-15896,15970.3470219
1276,-920,-15896,15973.6467971
1256,-944,-15928,16005.3071198
1260,-948,-15880,15958.0921165
1264,-948,-15912,15990.2515302
1276,-968,-15952,16032.2020945
1256,-936,-15944,16020.7605313
1316,-888,-15888,15967.1207173
1220,-872,-15976,16046.2257244
1232,-856,-15920,15990.5271958
1296,-952,-15912,15993.0504908
1224,-912,-15960,16032.826326
1272,-908,-15880,15956.7179583
1264,-904,-15952,16027.5143425
1300,-940,-16008,16088.183987
1232,-936,-15952,16026.8594553
1260,-904,-15944,16019.2369356
1236,-956,-15952,16028.3478874
1236,-952,-15960,16036.0718382
1228,-964,-15944,16020.2501853
1316,-960,-15992,16074.7478985
1220,-904,-15928,16000.2124986
1252,-928,-15952,16027.9440977
1184,-1108,-15988,16070.023771
1336,-912,-15840,15922.3817314
1248,-960,-15880,15957.8665241
1264,-948,-15924,16002.1928497
1232,-940,-15944,16019.1310626
1280,-896,-15944,16020.3730294
1220,-948,-16004,16078.4053936
1264,-920,-15928,16004.5393561
1292,-896,-15984,16061.1436704
1280,-888,-15848,15924.3853257
1320,-932,-15968,16049.5497756
1244,-944,-15952,16028.2555507
1244,-904,-15956,16029.9310042
1276,-872,-15960,16034.6549698
1256,-940,-15904,15981.1874402
1284,-880,-15904,15979.995995
1256,-956,-15912,15990.0974356
1256,-932,-15968,16044.4128593
1232,-908,-15936,16009.3217845
1288,-896,-15952,16028.9757627
1220,-920,-15976,16048.9057571
1212,-972,-15928,16003.5905971
1288,-920,-15920,15998.4919289
1252,-940,-15880,15956.9891897
1256,-904,-15960,16034.8480504
1300,-904,-15936,16014.4719551
1208,-896,-16000,16070.5345275
1308,-904,-15936,16015.1233526
1288,-960,-16000,16080.439795
1292,-924,-15976,16054.7692603
1300,-904,-15960,16038.3545291
1308,-972,-15864,15947.4808042
1288,-920,-15880,15958.6886679
1268,-952,-15904,15982.8453036
1296,-960,-15960,16041.2847366
1124,-976,-15692,15762.4495558
1488,-472,-15416,15494.8373338
1328,-1016,-15552,15641.6285597
1188,-944,-16148,16219.1363519
1320,-816,-15880,15955.646524
1176,-964,-16068,16139.7923159
1308,-860,-15888,15964.9305667
1240,-908,-15992,16065.6816849
1276,-928,-15968,16045.7590659
1224,-912,-15960,16032.826326
1308,-872,-15888,15965.5814802
1204,-928,-15968,16040.1940138
1308,-900,-15960,16038.7800035
1288,-912,-15888,15966.1902782
1264,-936,-15984,16061.1969666
1196,-956,-15936,16009.3862468
1272,-952,-15980,16058.7884973
1288,-880,-15928,16004.2034478
1256,-928,-15984,16060.1051055
1320,-912,-15944,16024.5212097
1244,-912,-15952,16026.4027155
1316,-912,-15932,16012.2523088
1264,-956,-15944,16022.5705803
1216,-952,-15976,16050.4684044
1264,-944,-16032,16109.4337579
1228,-928,-15928,16002.198349
1244,-896,-15904,15977.7209889
1240,-956,-15912,15988.848614
1264,-904,-15904,15979.7411744
1252,-948,-16032,16108.7315453
1308,-932,-15888,15968.9709124
1244,-928,-15944,16019.3587887
1228,-936,-15944,16018.5897007
1284,-920,-15936,16014.092294
1292,-928,-15928,16007.2368634
1268,-896,-15920,15995.5318761
1216,-888,-15912,15983.0830568
1240,-912,-16008,16081.8347212
1264,-944,-15936,16013.897964
1268,-892,-15992,16066.9708408
1276,-936,-15928,16006.4192123
1276,-912,-15920,15997.0722321
1280,-956,-15928,16007.9205395
1224,-912,-15960,16032.826326
1276,-928,-15936,16013.9144496
1256,-932,-15904,15980.7188825
1272,-912,-15976,16052.4859134
1292,-936,-15896,15975.8622928
1284,-904,-15928,16005.2196486
1236,-896,-15968,16040.8084584
1280,-920,-15944,16021.7332396
1256,-920,-15980,16055.6636736
1296,-932,-15864,15944.1128947
1300,-944,-16004,16084.4381935
1284,-928,-15960,16038.4363328
1296,-912,-15968,16046.4445906
1272,-864,-15872,15946.3119247
1216,-976,-15956,16032.004491
1240,-888,-15984,16056.5998891
1260,-928,-15936,16012.6475013
1240,-948,-15920,15996.33408
1228,-908,-15936,16009.0144606
1248,-912,-15968,16042.6391844
1252,-944,-15976,16052.7635004
1260,-984,-15896,15976.190785
1256,-936,-15880,15957.0684024
1260,-928,-15920,15996.7241647
1244,-904,-15904,15978.17161
1256,-932,-15944,16020.5273321
1264,-900,-15848,15923.7809581
1284,-924,-15968,16046.1663957
1256,-924,-15888,15964.3307407
1288,-904,-15888,15965.7353103
1292,-916,-15856,15934.9005645
1252,-920,-15904,15979.7096344
1272,-896,-15872,15948.0777525
1264,-904,-15944,16019.5520537
1236,-964,-15912,15989.019232
1256,-936,-16008,16084.4551042
1288,-940,-15880,15959.8541347
1276,-936,-15936,16014.380038
1232,-872,-15952,16023.2491087
1232,-936,-15936,16010.9342638
1300,-912,-15956,16034.827096
1296,-968,-15952,16033.8062855
1236,-952,-15972,16048.0149551
1264,-972,-15880,15959.8521296
1264,-976,-15888,15968.0561121
1244,-940,-15896,15972.2869997
1272,-944,-15936,16014.5314012
1224,-928,-15936,16009.854965
1272,-936,-15888,15966.2965023
1260,-936,-15920,15997.1902533
1228,-948,-15928,16003.370645
1284,-936,-15964,16042.8815367
1240,-952,-15936,16012.495121
1264,-944,-15960,16037.7813927
1284,-888,-15864,15940.6303514
1256,-924,-15952,16028.0259546
1256,-872,-15992,16064.9302519
1264,-964,-15984,16062.8530467
1272,-896,-15832,15908.2690447
1304,-904,-15936,16014.7971576
1256,-932,-15920,15996.6421477
1296,-920,-15904,15983.217198
1276,-960,-15896,15976.0005008
1280,-928,-15948,16026.1750895
1244,-912,-15968,16042.3285093
1252,-912,-15984,16058.8761749
1272,-896,-15988,16063.5283795
1224,-920,-15944,16017.3565859
1272,-936,-15944,16022.0228436
1256,-952,-15984,16061.5097671
1308,-920,-15976,16055.8350764
1232,-948,-15952,16027.5647558
1272,-936,-15996,16073.7704351
1272,-940,-16016,16093.9069216
1308,-912,-15936,16015.5769175
1308,-888,-15944,16022.1891139
1276,-928,-15944,16021.8755456
1296,-956,-15968,16049.0054521
1272,-928,-15944,16021.5574773
1256,-864,-15952,16024.6789671
1236,-972,-15896,15973.581189
1264,-948,-15896,15974.3299077
1256,-976,-15948,16027.1275031
1288,-964,-15808,15889.6539925
1284,-912,-15912,15989.7512176
1308,-960,-15936,16018.3819408
1284,-932,-15896,15974.9834429
1256,-888,-15880,15954.3248055
864,-780,-16036,16078.1899479
1456,-1728,-16652,16804.6131761
1340,-1052,-15424,15517.798813
1392,-620,-15736,15809.6097359
1200,-1044,-16200,16277.8971615
1356,-896,-15924,16006.7275856
1200,-904,-15908,15978.7884397
1308,-912,-15904,15983.7362341
1232,-968,-15916,15992.9329393
1292,-948,-15912,15992.4892371
1272,-928,-15972,16049.4221703
1240,-880,-15912,15984.4844771
1248,-944,-15968,16044.4901446
1260,-940,-16008,16085.0012123
1252,-904,-15968,16042.4980598
1280,-888,-15976,16051.7762257
1272,-888,-15968,16043.1777401
1300,-904,-15968,16046.3154649
1240,-904,-15960,16033.6027143
1196,-920,-15960,16031.1701382
1292,-904,-15944,16021.7856683
1232,-928,-15856,15930.8425389
1276,-944,-15872,15951.1659762
1256,-952,-15928,16005.7809556
1276,-920,-15912,15989.5690999
1284,-932,-15896,15974.9834429
1316,-940,-15984,16065.6064934
1264,-872,-15928,16001.8518928
1264,-856,-16040,16112.4806284
1264,-928,-15928,16005.0012184
1280,-932,-15880,15958.7413037
1272,-912,-15936,16012.6769779
1260,-888,-15968,16042.2307676
1228,-984,-15864,15941.8548482
1268,-976,-15904,15984.2927901
1264,-928,-16044,16120.4471402
1280,-948,-15872,15951.7236686
1236,-912,-15928,16001.8943879
1236,-976,-16020,16097.2255995
1304,-952,-15960,16041.456293
1204,-964,-15960,16034.3541186
1252,-956,-15920,15997.7448411
1280,-896,-15928,16004.4493813
1304,-940,-15856,15937.2755514
1324,-920,-15888,15969.5936079
1260,-936,-15976,16052.9209803
1280,-924,-15904,15982.1585526
1220,-904,-15976,16047.9965105
1240,-908,-15960,16033.828738
1292,-948,-15912,15992.4892371
1284,-896,-15896,15972.9235896
1236,-948,-15896,15972.1387422
1248,-888,-15972,16045.2744445
1272,-920,-15920,15997.2117571
1240,-992,-15960,16038.804943
1220,-924,-16016,16088.9537261
1280,-936,-15952,16030.6206991
1248,-952,-15936,16013.1166236
1256,-948,-15864,15941.8548482
1244,-944,-15920,15996.4080968
1272,-920,-15928,16005.1731637
1288,-1000,-15928,16011.2500449
1280,-928,-16024,16101.8061099
1260,-944,-15944,16021.5439955
1264,-984,-15928,16008.3458234
